objectid,data,codnum,estação,chuva,pres,rs,temp,ur,dir_vento,vel_vento,so2,no2,hcnm,hct,ch4,co,no,nox,o3,pm10,pm2_5,lat,lon,x_utm_sirgas2000,y_utm_sirgas2000
2859417,2024-07-24 20:30:00,5,IR,0.0,1023.68,0.0,18.23,83.23,145.83,0.42,,22.9,0.64,2.41,1.77,0.33,0.92,23.8,67.99,26.0,11.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859418,2024-07-24 21:30:00,5,IR,0.0,1023.82,0.0,17.97,83.22,94.0,0.67,,32.13,0.51,2.29,1.79,0.39,2.03,34.16,51.73,25.0,13.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859419,2024-07-24 22:30:00,5,IR,0.0,1023.67,0.0,17.43,83.35,83.0,0.97,,24.14,0.45,2.28,1.83,0.37,0.77,24.91,54.46,27.0,11.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859420,2024-07-24 23:30:00,5,IR,0.0,1023.27,0.0,16.65,86.83,81.0,0.8200000000000001,,21.96,0.43,2.23,1.79,0.27,0.18,22.14,52.63,26.0,10.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859421,2024-07-25 00:30:00,5,IR,0.0,1022.88,0.0,15.8,90.18,99.33,0.43,,20.67,0.45,2.23,1.78,0.23,0.45,21.12,50.12,29.0,10.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859422,2024-07-25 01:30:00,5,IR,0.0,1022.42,0.0,15.08,93.03,83.17,0.4,,19.33,0.48,2.28,1.8,0.26,0.44,19.77,44.73,30.0,18.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859423,2024-07-25 02:30:00,5,IR,0.0,1021.98,0.0,14.43,94.98,64.67,0.45,,22.62,0.45,2.25,1.81,0.24,0.35,22.98,37.64,33.0,16.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859424,2024-07-25 03:30:00,5,IR,0.0,1021.72,0.0,13.57,96.78,286.5,0.35,,51.1,0.45,2.37,1.92,0.32,20.33,71.42,6.11,26.0,12.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859425,2024-07-25 04:30:00,5,IR,0.0,1021.53,0.0,12.97,98.63,313.67,0.17,,52.95,0.53,2.56,2.04,0.36,37.85,90.8,1.12,33.0,14.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859426,2024-07-25 05:30:00,5,IR,0.0,1021.65,0.0,12.68,99.28,208.33,0.28,,51.67,0.67,2.85,2.17,0.56,100.86,152.53,1.25,37.0,23.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859427,2024-07-25 06:30:00,5,IR,0.0,1022.07,2.17,12.83,98.2,288.0,0.5700000000000001,,48.17,0.74,3.43,2.69,1.01,142.57,190.71,2.6,51.0,28.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859428,2024-07-25 07:30:00,5,IR,0.0,1022.37,37.0,13.12,97.05,307.17,0.17,,45.96,0.8200000000000001,3.83,3.01,0.99,98.94,144.89,3.9,103.0,59.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859429,2024-07-25 08:30:00,5,IR,0.0,1022.73,167.33,16.22,88.95,131.0,0.25,,54.72,0.65,3.12,2.47,0.73,57.43,112.16,8.95,123.0,68.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859430,2024-07-25 09:30:00,5,IR,0.0,1022.98,410.33,20.02,77.2,115.33,0.42,,55.89,0.5800000000000001,2.73,2.14,0.56,25.74,81.64,23.93,79.0,41.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859431,2024-07-25 10:30:00,5,IR,0.0,1022.78,549.33,23.03,67.82,109.17,0.7200000000000001,,68.19,0.56,2.71,2.15,0.62,37.13,105.32,27.65,63.0,36.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859432,2024-07-25 11:30:00,5,IR,0.0,1021.83,631.17,25.5,60.02,90.17,1.25,,45.25,0.5,2.55,2.05,0.44,9.88,55.13,66.39,73.0,34.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859433,2024-07-25 12:30:00,5,IR,0.0,1020.62,631.17,28.27,54.72,23.17,1.33,,36.48,0.5,2.47,1.97,0.38,7.3,43.8,82.15,75.0,23.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859434,2024-07-25 13:30:00,5,IR,0.0,1019.4,574.67,29.8,51.17,25.33,1.6,,29.29,0.46,2.29,1.83,0.34,3.58,32.86,107.04,57.0,17.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859435,2024-07-25 14:30:00,5,IR,0.0,1018.47,442.17,30.5,50.62,90.0,1.5,,39.84,0.52,2.4,1.87,0.5,2.48,42.31,157.6,47.0,19.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859436,2024-07-25 15:30:00,5,IR,0.0,1018.13,272.0,30.23,50.02,53.5,1.58,,48.2,0.51,2.37,1.86,0.55,3.35,51.59,138.15,58.0,24.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859437,2024-07-25 16:30:00,5,IR,0.0,1018.07,87.83,28.98,47.5,58.83,1.4,,47.07,0.46,2.27,1.81,0.37,4.34,51.44,87.1,47.0,27.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859438,2024-07-25 17:30:00,5,IR,0.0,1018.23,6.83,26.67,48.97,71.83,0.77,,63.6,0.47,2.23,1.76,0.95,5.07,68.67,35.23,31.0,11.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859439,2024-07-25 18:30:00,5,IR,0.0,1018.45,0.0,24.1,54.03,114.5,0.45,,83.75,0.78,2.67,1.89,0.56,8.02,91.77,5.5,21.0,10.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859440,2024-07-25 19:30:00,5,IR,0.0,1018.63,0.0,22.23,58.3,175.67,0.45,,91.45,0.8200000000000001,3.03,2.21,1.59,169.84,261.29,0.63,30.0,16.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859441,2024-07-25 20:30:00,5,IR,0.0,1018.68,0.0,21.3,62.8,203.0,0.4,,90.25,1.03,3.45,2.41,2.03,232.87,323.13,1.19,82.0,34.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859442,2024-07-25 21:30:00,5,IR,0.0,1018.88,0.0,20.07,65.5,293.5,0.52,,82.14,1.19,4.0,2.8200000000000003,2.08,191.61,273.74,2.79,112.0,42.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859443,2024-07-25 22:30:00,5,IR,0.0,1019.07,0.0,18.9,73.35,265.5,0.8200000000000001,,84.42,0.8400000000000001,3.34,2.49,1.17,44.27,128.67,2.42,123.0,60.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859444,2024-07-25 23:30:00,5,IR,0.0,1019.0,0.0,17.83,82.67,259.33,0.92,,77.28,0.6900000000000001,2.87,2.18,0.8400000000000001,13.74,91.02,3.85,116.0,58.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859445,2024-07-26 00:30:00,5,IR,0.0,1018.87,0.0,17.08,87.53,275.33,1.02,,70.9,0.65,2.81,2.16,0.67,11.79,82.69,4.0,83.0,41.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859446,2024-07-26 01:30:00,5,IR,0.0,1018.5,0.0,16.32,91.88,253.67,0.65,,60.67,0.63,2.81,2.18,0.5800000000000001,5.64,66.32,7.7,76.0,42.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859447,2024-07-26 02:30:00,5,IR,0.0,1018.45,0.0,15.62,93.07,268.0,0.33,,55.52,0.5900000000000001,2.69,2.1,0.56,2.61,58.13,9.27,59.0,38.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859448,2024-07-26 03:30:00,5,IR,0.0,1018.45,0.0,15.02,94.22,292.33,0.2,,57.71,0.6,2.77,2.17,0.5800000000000001,6.08,63.79,2.81,60.0,34.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859449,2024-07-26 04:30:00,5,IR,0.0,1018.75,0.0,14.33,97.28,275.17,0.3,,54.7,0.6900000000000001,3.1,2.42,0.8500000000000001,44.41,99.11,2.83,74.0,44.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859450,2024-07-26 05:30:00,5,IR,0.0,1018.8,0.0,14.15,97.8,45.67,0.5800000000000001,,50.07,0.77,3.59,2.8200000000000003,0.91,101.08,151.17,2.62,100.0,69.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859451,2024-07-26 06:30:00,5,IR,0.0,1019.2,2.33,13.9,97.53,92.83,0.5700000000000001,,45.92,0.67,3.59,2.92,0.8400000000000001,87.85,133.7,1.87,96.0,63.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859452,2024-07-26 07:30:00,5,IR,0.0,1019.33,33.5,14.23,95.15,63.33,0.77,,55.99,0.7000000000000001,3.21,2.52,0.7100000000000001,63.95,119.94,2.61,96.0,55.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859453,2024-07-26 08:30:00,5,IR,0.0,1019.9,168.33,16.57,87.43,76.0,0.53,,66.7,0.68,3.08,2.4,0.78,68.09,134.79,5.65,80.0,49.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859454,2024-07-26 09:30:00,5,IR,0.0,1020.2,413.67,20.42,76.0,169.33,0.67,,79.9,0.7000000000000001,3.04,2.34,0.81,47.62,127.46,15.47,93.0,44.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859455,2024-07-26 10:30:00,5,IR,0.0,1019.98,551.0,24.43,62.27,200.67,0.7200000000000001,,80.39,0.6900000000000001,3.12,2.43,0.68,34.62,115.0,31.0,103.0,53.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859456,2024-07-26 11:30:00,5,IR,0.0,1019.27,632.33,28.73,49.12,272.83,0.78,,52.07,0.53,2.58,2.04,0.43,12.94,65.02,54.98,99.0,33.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859457,2024-07-26 12:30:00,5,IR,0.0,1018.07,630.67,31.45,43.33,118.5,1.08,,30.79,0.49,2.3,1.81,0.3,6.39,37.14,82.7,73.0,19.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859458,2024-07-26 13:30:00,5,IR,0.0,1017.47,570.83,33.2,39.05,261.33,1.23,,24.81,0.47,2.21,1.75,0.26,4.48,29.26,97.43,48.0,8.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859459,2024-07-26 14:30:00,5,IR,0.0,1017.0,215.17,32.33,38.87,199.33,0.8,,28.05,0.49,2.27,1.77,0.4,3.33,31.39,100.94,34.0,9.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859460,2024-07-26 15:30:00,5,IR,0.0,1016.53,162.67,32.2,40.1,130.5,0.63,,36.96,0.47,2.27,1.79,0.28,6.14,43.04,102.66,23.0,10.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859461,2024-07-26 16:30:00,5,IR,0.0,1016.75,120.0,31.93,42.55,122.33,0.55,,54.74,0.49,2.29,1.8,0.42,4.38,59.13,98.44,38.0,13.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859462,2024-07-26 17:30:00,5,IR,0.0,1017.08,15.0,28.83,47.77,67.17,0.62,,83.91,0.66,2.5700000000000003,1.91,0.6,4.09,87.95,56.49,54.0,19.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859463,2024-07-26 18:30:00,5,IR,0.0,1017.58,0.0,25.37,53.27,144.33,0.48,,93.64,0.5800000000000001,2.5,1.92,0.76,11.61,105.25,19.86,55.0,20.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859464,2024-07-26 19:30:00,5,IR,0.0,1018.18,0.0,23.23,60.07,182.67,0.65,,102.19,0.68,2.77,2.08,0.99,45.33,147.48,,51.0,27.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859465,2024-07-26 20:30:00,5,IR,0.0,1018.93,0.0,21.87,58.38,77.5,0.37,,102.25,0.6,2.6,2.0,0.68,30.34,132.62,1.22,74.0,30.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859466,2024-07-26 21:30:00,5,IR,0.0,1019.48,0.0,21.73,59.35,291.83,0.52,,100.19,0.79,3.04,2.25,1.34,90.24,190.44,1.9,45.0,23.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859467,2024-07-26 22:30:00,5,IR,0.0,1019.55,0.0,21.38,66.78,258.83,0.43,,90.83,0.8300000000000001,3.23,2.4,1.38,65.41,156.22,2.62,88.0,41.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859468,2024-07-26 23:30:00,5,IR,0.0,1019.57,0.0,20.47,70.98,182.17,0.18,,88.39,0.8,3.08,2.28,1.35,59.58,147.96,2.52,94.0,44.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859469,2024-07-27 00:30:00,5,IR,0.0,1019.33,0.0,19.43,73.22,301.17,0.4,,83.96,1.0,3.64,2.64,1.84,124.32,208.26,2.32,98.0,46.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859470,2024-07-27 01:30:00,5,IR,0.0,1018.97,0.0,18.38,75.13,288.33,0.4,,76.73,1.09,4.17,3.07,1.6800000000000002,105.97,182.69,1.86,124.0,59.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859471,2024-07-27 02:30:00,5,IR,0.0,1018.67,0.0,16.9,78.93,284.33,0.3,,68.7,0.96,4.03,3.06,1.3,71.31,140.03,2.02,118.0,65.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859472,2024-07-27 03:30:00,5,IR,0.0,1018.22,0.0,15.9,84.37,288.5,0.35,,64.95,0.87,3.94,3.07,1.22,52.86,117.81,2.01,127.0,65.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859473,2024-07-27 04:30:00,5,IR,0.0,1018.25,0.0,15.23,86.05,177.0,0.35,,57.72,0.8200000000000001,4.05,3.24,1.09,54.3,112.02,2.31,122.0,70.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859474,2024-07-27 05:30:00,5,IR,0.0,1018.73,0.0,14.77,86.27,15.83,0.42,,57.29,0.7000000000000001,3.58,2.88,1.01,75.21,132.5,2.5,115.0,68.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859475,2024-07-27 06:30:00,5,IR,0.0,1019.18,3.0,14.92,85.4,76.0,0.48,,53.89,0.8,3.68,2.88,0.95,63.45,117.32,2.36,108.0,71.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859476,2024-07-27 07:30:00,5,IR,0.0,1019.65,65.5,15.75,81.42,58.67,0.88,,51.94,0.74,3.5700000000000003,2.83,0.7000000000000001,50.38,102.31,4.44,113.0,69.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859477,2024-07-27 08:30:00,5,IR,0.0,1020.18,162.0,18.08,77.93,55.0,0.75,,57.05,0.62,2.91,2.29,0.56,18.45,75.5,18.79,71.0,29.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859478,2024-07-27 09:30:00,5,IR,0.0,1020.87,380.5,21.75,70.62,76.83,0.5800000000000001,,67.3,0.65,2.99,2.34,0.51,16.86,84.16,35.18,79.0,30.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859479,2024-07-27 10:30:00,5,IR,0.0,1020.95,551.17,25.22,61.68,95.33,0.7200000000000001,,71.81,0.6,2.8200000000000003,2.23,0.5900000000000001,18.71,90.5,44.79,83.0,39.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859480,2024-07-27 11:30:00,5,IR,0.0,1020.3,602.0,28.48,49.73,208.33,0.7200000000000001,,43.41,0.5900000000000001,2.58,1.99,0.4,5.32,48.73,97.56,81.0,36.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859481,2024-07-27 12:30:00,5,IR,0.0,1019.35,605.5,30.73,45.67,57.5,0.98,,48.27,0.55,2.5,1.95,0.55,5.18,53.45,131.63,58.0,17.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859482,2024-07-27 13:30:00,5,IR,0.0,1018.5,496.5,31.7,46.35,65.5,1.0,,60.95,0.54,2.46,1.92,0.61,5.09,66.05,134.37,68.0,26.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859483,2024-07-27 14:30:00,5,IR,0.0,1017.98,334.33,31.63,44.68,61.0,1.45,,59.65,0.55,2.41,1.86,0.66,5.12,64.73,149.12,67.0,38.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859484,2024-07-27 15:30:00,5,IR,0.0,1018.13,239.5,31.07,45.43,75.83,1.12,,56.75,0.54,2.38,1.84,0.46,5.24,61.99,131.88,67.0,40.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859485,2024-07-27 16:30:00,5,IR,0.0,1018.42,92.5,29.72,44.92,71.33,0.8300000000000001,,43.56,0.49,2.32,1.83,0.4,2.96,46.46,113.98,44.0,24.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859486,2024-07-27 17:30:00,5,IR,0.0,1018.75,11.17,26.62,55.87,200.33,0.6,,84.98,0.6,2.64,2.04,0.8300000000000001,4.62,89.7,65.32,38.0,18.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859487,2024-07-27 18:30:00,5,IR,0.0,1019.12,0.0,23.82,62.08,206.83,0.55,,106.6,0.64,2.84,2.2,1.02,7.56,114.12,29.55,83.0,42.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859488,2024-07-27 19:30:00,5,IR,0.0,1019.53,0.0,23.43,54.57,102.5,0.45,,77.84,0.5800000000000001,2.59,2.0,0.62,3.5,81.35,24.18,75.0,45.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859489,2024-07-27 20:30:00,5,IR,0.0,1019.85,0.0,22.63,56.8,220.5,0.4,,86.38,0.5700000000000001,2.54,1.97,0.87,22.17,108.51,14.88,43.0,20.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859490,2024-07-27 21:30:00,5,IR,0.0,1020.3,0.0,21.6,63.55,286.83,0.42,,99.49,0.78,3.17,2.39,1.42,57.11,156.62,0.95,51.0,23.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859491,2024-07-27 22:30:00,5,IR,0.0,1020.4,0.0,20.62,67.87,251.83,0.18,,101.42,0.8300000000000001,3.19,2.36,1.54,38.77,140.18,1.61,96.0,47.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859492,2024-07-27 23:30:00,5,IR,0.0,1020.23,0.0,20.23,68.83,302.67,0.28,,98.17,1.04,3.68,2.64,1.98,70.13,168.29,1.95,110.0,61.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859493,2024-07-28 00:30:00,5,IR,0.0,1019.92,0.0,19.28,71.38,264.5,0.43,,89.39,1.04,3.76,2.72,2.09,98.34,187.67,2.41,114.0,65.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859494,2024-07-28 01:30:00,5,IR,0.0,1019.75,0.0,18.25,76.63,293.83,0.6,,81.69,1.09,3.94,2.85,2.04,68.75,150.45,3.39,153.0,103.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859495,2024-07-28 02:30:00,5,IR,0.0,1019.63,0.0,17.62,79.97,235.0,0.52,,79.34,1.02,4.09,3.07,1.64,52.06,131.41,2.67,163.0,104.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859496,2024-07-28 03:30:00,5,IR,0.0,1019.35,0.0,16.55,84.03,183.83,0.4,,74.52,0.79,3.43,2.64,1.32,25.3,99.81,2.66,136.0,84.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859497,2024-07-28 04:30:00,5,IR,0.0,1019.05,0.0,15.9,86.92,71.17,0.48,,65.47,0.78,3.69,2.92,1.44,23.59,89.06,3.85,145.0,91.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859498,2024-07-28 05:30:00,5,IR,0.0,1019.12,0.0,15.37,89.28,52.17,0.38,,57.72,0.77,3.88,3.11,1.3,17.11,74.84,3.84,165.0,114.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859499,2024-07-28 06:30:00,5,IR,0.0,1019.48,2.83,15.3,86.68,70.83,0.68,,53.12,0.7100000000000001,3.6,2.88,0.8300000000000001,16.67,69.8,3.36,148.0,113.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859500,2024-07-28 07:30:00,5,IR,0.0,1019.62,34.83,15.8,89.43,57.83,1.03,,51.64,0.63,3.06,2.43,0.6,36.68,88.34,3.62,89.0,53.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859501,2024-07-28 08:30:00,5,IR,0.0,1019.77,157.17,18.18,82.22,38.0,1.07,,61.91,0.5800000000000001,2.74,2.17,0.63,55.41,117.25,6.7,72.0,45.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859502,2024-07-28 09:30:00,5,IR,0.0,1019.93,421.5,22.6,71.3,39.5,1.05,,72.75,0.55,2.64,2.09,0.74,36.47,109.21,17.89,88.0,48.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859503,2024-07-28 10:30:00,5,IR,0.0,1019.5,561.5,26.47,60.58,212.5,0.67,,72.8,0.52,2.5,1.98,0.5800000000000001,23.43,96.23,36.58,92.0,48.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859504,2024-07-28 11:30:00,5,IR,0.0,1018.48,628.17,30.5,53.4,119.0,0.73,,40.17,0.51,2.45,1.94,0.46,5.38,45.59,99.19,79.0,38.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859505,2024-07-28 12:30:00,5,IR,0.0,1017.13,633.0,34.4,45.15,22.33,1.48,,23.51,0.48,2.34,1.86,0.35,2.37,25.87,107.52,65.0,31.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859506,2024-07-28 13:30:00,5,IR,0.0,1016.23,573.0,36.32,39.7,16.5,1.8,,16.52,0.48,2.24,1.76,0.25,2.04,18.57,88.38,44.0,11.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859507,2024-07-28 14:30:00,5,IR,0.0,1015.72,448.0,37.35,36.08,128.5,1.82,,18.21,0.49,2.24,1.76,0.22,3.15,21.37,75.41,45.0,7.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859508,2024-07-28 15:30:00,5,IR,0.0,1015.68,275.33,37.38,35.83,131.33,1.57,,18.37,0.48,2.22,1.74,0.24,3.12,21.48,74.16,31.0,5.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859509,2024-07-28 16:30:00,5,IR,0.0,1015.72,92.5,36.13,39.05,63.33,1.08,,35.79,0.48,2.25,1.77,0.36,3.35,39.1,66.81,20.0,6.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859510,2024-07-28 17:30:00,5,IR,0.0,1016.03,7.5,32.55,43.67,72.5,0.55,,60.43,0.54,2.34,1.81,0.48,6.87,67.29,30.14,23.0,6.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859511,2024-07-28 18:30:00,5,IR,0.0,1016.58,0.0,29.12,52.1,217.33,1.05,,75.53,0.66,2.62,1.96,0.77,15.23,90.77,13.56,19.0,9.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859512,2024-07-28 19:30:00,5,IR,0.0,1017.33,0.0,24.58,72.75,266.33,2.15,,52.62,0.5900000000000001,2.73,2.14,0.77,1.64,54.31,68.35,51.0,31.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859513,2024-07-28 20:30:00,5,IR,0.0,1017.75,0.0,22.58,78.42,265.83,2.38,,41.26,0.51,2.54,2.04,0.62,1.73,42.99,78.09,71.0,45.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859514,2024-07-28 21:30:00,5,IR,0.0,1017.92,0.0,21.67,79.53,268.5,2.22,,48.83,0.54,2.6,2.07,0.65,2.83,51.62,69.91,62.0,34.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859515,2024-07-28 22:30:00,5,IR,0.0,1017.9,0.0,21.27,76.68,265.17,1.48,,49.73,0.54,2.62,2.08,0.67,1.06,50.78,82.38,60.0,32.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859516,2024-07-28 23:30:00,5,IR,0.0,1017.67,0.0,21.35,72.28,255.67,1.3,,39.93,0.54,2.62,2.09,0.61,0.7200000000000001,40.69,88.36,69.0,36.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859517,2024-07-29 00:30:00,5,IR,0.0,1017.63,0.0,20.55,73.4,247.0,0.93,,38.68,0.49,2.5,2.01,0.54,0.51,39.17,69.56,61.0,23.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859518,2024-07-29 01:30:00,5,IR,0.0,1017.62,0.0,19.42,77.7,249.0,0.88,,34.63,0.51,2.54,2.03,0.54,0.86,35.49,61.13,47.0,26.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859519,2024-07-29 02:30:00,5,IR,0.0,1017.37,0.0,18.6,83.9,270.33,0.88,,31.5,0.54,2.69,2.14,0.54,0.38,31.88,52.66,52.0,31.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859520,2024-07-29 03:30:00,5,IR,0.0,1017.15,0.0,17.78,88.07,286.17,0.5,,40.53,0.52,2.65,2.13,0.53,0.8500000000000001,41.37,37.91,57.0,33.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859521,2024-07-29 04:30:00,5,IR,0.0,1017.45,0.0,17.43,89.3,272.67,0.87,,52.26,0.55,2.79,2.24,0.53,3.01,55.3,15.55,60.0,33.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859522,2024-07-29 05:30:00,5,IR,0.0,1017.85,0.0,17.1,91.18,279.33,0.95,,54.54,0.5800000000000001,2.88,2.29,0.5800000000000001,12.95,67.47,13.44,53.0,33.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859523,2024-07-29 06:30:00,5,IR,0.0,1018.07,2.67,16.6,93.0,266.67,0.62,,65.23,0.54,2.79,2.25,0.74,38.53,103.93,1.39,52.0,32.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859524,2024-07-29 07:30:00,5,IR,0.0,1018.68,40.33,17.2,92.77,254.67,1.12,,58.73,0.6,2.75,2.15,0.79,29.17,88.01,8.38,60.0,35.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859525,2024-07-29 08:30:00,5,IR,0.0,1019.43,157.5,18.95,88.75,244.5,1.7200000000000002,,46.72,0.56,2.64,2.08,0.62,16.76,63.46,26.22,84.0,38.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859526,2024-07-29 09:30:00,5,IR,0.0,1020.32,409.67,20.32,82.53,214.0,2.63,,26.94,0.48,2.35,1.87,0.39,7.73,34.66,57.93,70.0,26.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859527,2024-07-29 10:30:00,5,IR,0.0,1020.4,548.5,21.22,78.2,200.5,2.85,,20.8,0.42,2.27,1.85,0.36,4.96,25.73,79.15,56.0,19.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
2859528,2024-07-29 11:30:00,5,IR,0.0,1019.62,623.5,22.57,73.6,203.67,2.37,,20.39,0.45,2.27,1.82,0.38,3.5,23.91,97.03,38.0,19.0,-22.831620800000003,-43.3268447,671696.6238,7474146.6215
